ts,src_ip,dst_ip,sport,query,record_type,response_size,subdomain_length,subdomain_entropy,hex_ratio,query_rate_per_min,risk_score,risk_level,prediction
1775900783.574085,192.168.1.19,8.8.8.8,26410,cloudflare.com,A,99,10,3.121928094887362,0.5,0.5158729920904367,33.1,Medium,normal
1775900337.589234,192.168.1.18,8.8.8.8,53874,cloudflare.com,AAAA,99,10,3.121928094887362,0.5,0.5445515010360054,33.1,Medium,normal
1775897812.081407,192.168.1.17,8.8.8.8,40471,update.stackoverflow.com,MX,109,6,2.584962500721156,0.5,0.47630278238143303,33.1,Medium,normal
1775898910.389987,192.168.1.17,8.8.8.8,15515,api.amazon.com,TXT,99,3,1.584962500721156,0.3333333333333333,0.47630278238143303,32.8,Medium,normal
1775899506.674833,192.168.1.14,8.8.8.8,10778,www.api.github.com,TXT,103,6,1.792481250360578,0.16666666666666666,0.4530047568307591,32.6,Medium,normal
1775900113.838171,192.168.1.16,8.8.8.8,2184,update.cdn.cloudflare.com,MX,110,9,2.94770277922009,0.5555555555555556,0.6056927362642717,32.0,Medium,normal
1775898839.380932,192.168.1.14,8.8.8.8,33151,api.fonts.googleapis.com,AAAA,109,8,3.0,0.25,0.4530047568307591,32.0,Medium,normal
1775898647.87844,192.168.1.15,8.8.8.8,57267,cdn.s3.amazonaws.com,A,105,5,2.321928094887362,0.6,0.5758063757187573,31.8,Medium,normal
1775898475.607375,192.168.1.14,8.8.8.8,12130,cdn.update.microsoft.com,TXT,109,9,2.94770277922009,0.5555555555555556,0.4530047568307591,31.5,Medium,normal
1775899714.662291,192.168.1.17,8.8.8.8,42301,api.update.microsoft.com,TXT,109,9,2.725480556997868,0.4444444444444444,0.47630278238143303,31.5,Medium,normal
1775900698.459407,192.168.1.23,8.8.8.8,40102,cdn.s3.amazonaws.com,A,105,5,2.321928094887362,0.6,0.5724522656727687,31.4,Medium,normal
1775900874.738142,192.168.1.21,8.8.8.8,62748,amazon.com,AAAA,95,6,2.2516291673878226,0.3333333333333333,0.6468113951170766,31.0,Medium,normal
1775898628.016354,192.168.1.10,8.8.8.8,48492,google.com,TXT,95,6,1.9182958340544896,0.16666666666666666,0.5222286691062236,31.0,Medium,normal
1775900396.594732,192.168.1.16,8.8.8.8,18050,cloudflare.com,A,99,10,3.121928094887362,0.5,0.6056927362642717,30.9,Medium,normal
1775899973.198027,192.168.1.21,8.8.8.8,18465,update.s3.amazonaws.com,CNAME,108,8,3.0,0.5,0.6468113951170766,30.7,Medium,normal
1775900729.82145,192.168.1.16,8.8.8.8,13824,api.s3.amazonaws.com,A,105,5,2.321928094887362,0.4,0.6056927362642717,30.7,Medium,normal
1775900040.60087,192.168.1.23,8.8.8.8,19658,google.com,A,95,6,1.9182958340544896,0.16666666666666666,0.5724522656727687,30.7,Medium,normal
1775898581.109577,192.168.1.24,8.8.8.8,12288,mail.fonts.googleapis.com,A,110,9,3.169925001442312,0.2222222222222222,0.7030537717243808,30.7,Medium,normal
1775900584.461054,192.168.1.20,8.8.8.8,37641,cloudflare.com,AAAA,99,10,3.121928094887362,0.5,0.5367398630263498,30.6,Medium,normal
1775899388.304203,192.168.1.20,8.8.8.8,55981,cloudflare.com,A,99,10,3.121928094887362,0.5,0.5367398630263498,30.6,Medium,normal
1775897830.447488,192.168.1.17,8.8.8.8,30007,mail.cdn.cloudflare.com,MX,108,7,2.807354922057604,0.42857142857142855,0.47630278238143303,30.5,Medium,normal
1775899276.506967,192.168.1.19,8.8.8.8,46316,www.stackoverflow.com,MX,106,3,-0.0,0.0,0.5158729920904367,30.4,Medium,normal
1775899508.389092,192.168.1.21,8.8.8.8,30351,youtube.com,A,96,7,2.521640636343318,0.2857142857142857,0.6468113951170766,30.0,Low,normal
1775900597.600275,192.168.1.24,8.8.8.8,5189,update.cdn.cloudflare.com,A,110,9,2.94770277922009,0.5555555555555556,0.7030537717243808,29.9,Low,normal
1775900065.751493,192.168.1.17,8.8.8.8,23228,update.github.com,TXT,102,6,2.584962500721156,0.5,0.47630278238143303,29.8,Low,normal
1775901185.213351,192.168.1.21,8.8.8.8,36725,cdn.cdn.cloudflare.com,MX,107,6,1.584962500721156,0.6666666666666666,0.6468113951170766,29.7,Low,normal
1775900219.303232,192.168.1.13,8.8.8.8,35116,mail.fonts.googleapis.com,MX,110,9,3.169925001442312,0.2222222222222222,0.6253441942060223,29.2,Low,normal
1775899052.366517,192.168.1.15,8.8.8.8,49962,cloudflare.com,AAAA,99,10,3.121928094887362,0.5,0.5758063757187573,29.2,Low,normal
1775899314.084019,192.168.1.21,8.8.8.8,20447,update.update.microsoft.com,A,112,12,2.584962500721156,0.5,0.6468113951170766,29.2,Low,normal
1775899455.187521,192.168.1.17,8.8.8.8,37847,update.update.microsoft.com,AAAA,112,12,2.584962500721156,0.5,0.47630278238143303,29.2,Low,normal
1775899771.958437,192.168.1.18,8.8.8.8,35945,update.cdn.cloudflare.com,TXT,110,9,2.94770277922009,0.5555555555555556,0.5445515010360054,29.1,Low,normal
1775898886.208352,192.168.1.20,8.8.8.8,23783,www.google.com,A,99,3,-0.0,0.0,0.5367398630263498,29.0,Low,normal
1775898375.00056,192.168.1.18,8.8.8.8,47107,cdn.stackoverflow.com,A,106,3,1.584962500721156,0.6666666666666666,0.5445515010360054,28.9,Low,normal
1775900684.046837,192.168.1.18,8.8.8.8,1228,cdn.stackoverflow.com,CNAME,106,3,1.584962500721156,0.6666666666666666,0.5445515010360054,28.9,Low,normal
1775900055.641775,192.168.1.16,8.8.8.8,11104,mail.s3.amazonaws.com,AAAA,106,6,2.584962500721156,0.3333333333333333,0.6056927362642717,28.8,Low,normal
1775899453.122858,192.168.1.17,8.8.8.8,16071,update.microsoft.com,TXT,105,6,2.584962500721156,0.5,0.47630278238143303,28.5,Low,normal
1775901269.479872,192.168.1.20,8.8.8.8,61105,cdn.github.com,A,99,3,1.584962500721156,0.6666666666666666,0.5367398630263498,28.4,Low,normal
1775899455.617072,192.168.1.19,8.8.8.8,48362,google.com,A,95,6,1.9182958340544896,0.16666666666666666,0.5158729920904367,28.3,Low,normal
1775900769.67413,192.168.1.16,8.8.8.8,8307,www.amazon.com,A,99,3,-0.0,0.0,0.6056927362642717,28.2,Low,normal
1775899493.111504,192.168.1.19,8.8.8.8,59478,www.cloudflare.com,MX,103,3,-0.0,0.0,0.5158729920904367,28.0,Low,normal
1775901287.454696,192.168.1.24,8.8.8.8,52877,www.api.github.com,A,103,6,1.792481250360578,0.16666666666666666,0.7030537717243808,28.0,Low,normal
1775898343.238846,192.168.1.18,8.8.8.8,63900,www.youtube.com,AAAA,100,3,-0.0,0.0,0.5445515010360054,27.9,Low,normal
1775897791.211803,192.168.1.22,8.8.8.8,58900,cdn.s3.amazonaws.com,A,105,5,2.321928094887362,0.6,0.5821567324164235,27.8,Low,normal
1775900801.900637,192.168.1.10,8.8.8.8,38186,www.google.com,CNAME,99,3,-0.0,0.0,0.5222286691062236,27.8,Low,normal
1775901099.009161,192.168.1.23,8.8.8.8,20714,www.stackoverflow.com,CNAME,106,3,-0.0,0.0,0.5724522656727687,27.7,Low,normal
1775899311.561292,192.168.1.23,8.8.8.8,8299,www.stackoverflow.com,AAAA,106,3,-0.0,0.0,0.5724522656727687,27.7,Low,normal
1775898414.887704,192.168.1.22,8.8.8.8,40770,google.com,A,95,6,1.9182958340544896,0.16666666666666666,0.5821567324164235,27.4,Low,normal
1775900828.118509,192.168.1.13,8.8.8.8,35763,github.com,AAAA,95,6,2.584962500721156,0.16666666666666666,0.6253441942060223,27.2,Low,normal
1775897792.325712,192.168.1.20,8.8.8.8,2184,cdn.netflix.com,TXT,100,3,1.584962500721156,0.6666666666666666,0.5367398630263498,27.0,Low,normal
1775900729.355714,192.168.1.20,8.8.8.8,64982,cdn.netflix.com,A,100,3,1.584962500721156,0.6666666666666666,0.5367398630263498,27.0,Low,normal
1775897883.590561,192.168.1.14,8.8.8.8,32134,cdn.cloudflare.com,AAAA,103,3,1.584962500721156,0.6666666666666666,0.4530047568307591,26.8,Low,normal
1775897961.798377,192.168.1.10,8.8.8.8,6313,www.cloudflare.com,A,103,3,-0.0,0.0,0.5222286691062236,26.8,Low,normal
1775900887.605784,192.168.1.23,8.8.8.8,48266,api.s3.amazonaws.com,A,105,5,2.321928094887362,0.4,0.5724522656727687,26.8,Low,normal
1775899881.144886,192.168.1.18,8.8.8.8,26387,cdn.youtube.com,A,100,3,1.584962500721156,0.6666666666666666,0.5445515010360054,26.7,Low,normal
1775901058.42042,192.168.1.24,8.8.8.8,3541,www.mail.google.com,A,104,7,2.128085278891394,0.14285714285714285,0.7030537717243808,26.6,Low,normal
1775900499.89437,192.168.1.14,8.8.8.8,21588,cdn.microsoft.com,MX,102,3,1.584962500721156,0.6666666666666666,0.4530047568307591,26.4,Low,normal
1775901054.255301,192.168.1.14,8.8.8.8,8671,api.update.microsoft.com,A,109,9,2.725480556997868,0.4444444444444444,0.4530047568307591,26.4,Low,normal
1775898548.905599,192.168.1.18,8.8.8.8,23653,www.mail.google.com,TXT,104,7,2.128085278891394,0.14285714285714285,0.5445515010360054,26.3,Low,normal
1775898091.536136,192.168.1.18,8.8.8.8,28735,amazon.com,CNAME,95,6,2.2516291673878226,0.3333333333333333,0.5445515010360054,26.0,Low,normal
1775898553.264307,192.168.1.19,8.8.8.8,50409,microsoft.com,MX,98,9,2.94770277922009,0.2222222222222222,0.5158729920904367,25.5,Low,normal
1775898438.129324,192.168.1.16,8.8.8.8,2053,microsoft.com,A,98,9,2.94770277922009,0.2222222222222222,0.6056927362642717,25.5,Low,normal
1775899153.22751,192.168.1.19,8.8.8.8,34548,microsoft.com,A,98,9,2.94770277922009,0.2222222222222222,0.5158729920904367,25.5,Low,normal
1775898331.186274,192.168.1.16,8.8.8.8,20420,microsoft.com,A,98,9,2.94770277922009,0.2222222222222222,0.6056927362642717,25.5,Low,normal
1775900094.124647,192.168.1.18,8.8.8.8,42199,update.stackoverflow.com,MX,109,6,2.584962500721156,0.5,0.5445515010360054,25.3,Low,normal
1775900220.913862,192.168.1.24,8.8.8.8,46484,api.fonts.googleapis.com,A,109,8,3.0,0.25,0.7030537717243808,25.3,Low,normal
1775900454.762526,192.168.1.24,8.8.8.8,50652,www.cdn.cloudflare.com,AAAA,107,6,1.792481250360578,0.3333333333333333,0.7030537717243808,25.1,Low,normal
1775898334.784655,192.168.1.17,8.8.8.8,8254,www.fonts.googleapis.com,AAAA,109,8,2.4056390622295662,0.125,0.47630278238143303,25.1,Low,normal
1775898451.810648,192.168.1.18,8.8.8.8,37302,api.s3.amazonaws.com,A,105,5,2.321928094887362,0.4,0.5445515010360054,25.0,Low,normal
1775900271.142413,192.168.1.20,8.8.8.8,1395,github.com,A,95,6,2.584962500721156,0.16666666666666666,0.5367398630263498,24.7,Low,normal
1775898260.580811,192.168.1.16,8.8.8.8,31787,cdn.google.com,TXT,99,3,1.584962500721156,0.6666666666666666,0.6056927362642717,24.6,Low,normal
1775901019.862734,192.168.1.22,8.8.8.8,19321,api.s3.amazonaws.com,A,105,5,2.321928094887362,0.4,0.5821567324164235,24.4,Low,normal
1775899342.642342,192.168.1.22,8.8.8.8,36951,api.s3.amazonaws.com,A,105,5,2.321928094887362,0.4,0.5821567324164235,24.4,Low,normal
1775901134.562157,192.168.1.15,8.8.8.8,53405,www.cloudflare.com,A,103,3,-0.0,0.0,0.5758063757187573,24.4,Low,normal
1775898022.475813,192.168.1.14,8.8.8.8,39757,cdn.mail.google.com,A,104,7,2.807354922057604,0.42857142857142855,0.4530047568307591,24.2,Low,normal
1775898671.414638,192.168.1.11,8.8.8.8,46053,www.cloudflare.com,MX,103,3,-0.0,0.0,0.5298507284253346,24.2,Low,normal
1775900609.95701,192.168.1.14,8.8.8.8,26101,cdn.api.github.com,TXT,103,6,2.584962500721156,0.5,0.4530047568307591,24.1,Low,normal
1775899433.665845,192.168.1.15,8.8.8.8,53855,mail.s3.amazonaws.com,A,106,6,2.584962500721156,0.3333333333333333,0.5758063757187573,24.1,Low,normal
1775898475.796789,192.168.1.16,8.8.8.8,16114,cdn.cloudflare.com,MX,103,3,1.584962500721156,0.6666666666666666,0.6056927362642717,24.0,Low,normal
1775900277.203918,192.168.1.20,8.8.8.8,44722,update.api.github.com,TXT,106,9,2.725480556997868,0.4444444444444444,0.5367398630263498,23.9,Low,normal
1775898441.382925,192.168.1.16,8.8.8.8,36304,update.stackoverflow.com,TXT,109,6,2.584962500721156,0.5,0.6056927362642717,23.9,Low,normal
1775900596.207834,192.168.1.11,8.8.8.8,21482,www.google.com,CNAME,99,3,-0.0,0.0,0.5298507284253346,23.9,Low,normal
1775900625.063102,192.168.1.23,8.8.8.8,63654,amazon.com,AAAA,95,6,2.2516291673878226,0.3333333333333333,0.5724522656727687,23.8,Low,normal
1775898960.450645,192.168.1.23,8.8.8.8,47626,update.s3.amazonaws.com,TXT,108,8,3.0,0.5,0.5724522656727687,23.8,Low,normal
1775898179.911592,192.168.1.16,8.8.8.8,6506,netflix.com,AAAA,96,7,2.807354922057604,0.2857142857142857,0.6056927362642717,23.8,Low,normal
1775898811.991572,192.168.1.16,8.8.8.8,23872,cdn.mail.google.com,TXT,104,7,2.807354922057604,0.42857142857142855,0.6056927362642717,23.6,Low,normal
1775901070.853214,192.168.1.16,8.8.8.8,27199,cdn.youtube.com,TXT,100,3,1.584962500721156,0.6666666666666666,0.6056927362642717,23.6,Low,normal
1775898212.553042,192.168.1.16,8.8.8.8,9779,cdn.netflix.com,A,100,3,1.584962500721156,0.6666666666666666,0.6056927362642717,23.6,Low,normal
1775898893.666,192.168.1.19,8.8.8.8,10444,amazon.com,MX,95,6,2.2516291673878226,0.3333333333333333,0.5158729920904367,23.5,Low,normal
1775898644.653629,192.168.1.19,8.8.8.8,23737,amazon.com,A,95,6,2.2516291673878226,0.3333333333333333,0.5158729920904367,23.5,Low,normal
1775900035.586154,192.168.1.14,8.8.8.8,61238,update.youtube.com,A,103,6,2.584962500721156,0.5,0.4530047568307591,23.3,Low,normal
1775899766.769369,192.168.1.10,8.8.8.8,5752,youtube.com,TXT,96,7,2.521640636343318,0.2857142857142857,0.5222286691062236,23.3,Low,normal
1775898640.747798,192.168.1.24,8.8.8.8,53069,mail.mail.google.com,A,105,8,2.0,0.25,0.7030537717243808,23.3,Low,normal
1775900283.232376,192.168.1.10,8.8.8.8,64406,api.s3.amazonaws.com,A,105,5,2.321928094887362,0.4,0.5222286691062236,23.3,Low,normal
1775898803.250749,192.168.1.14,8.8.8.8,17227,update.youtube.com,MX,103,6,2.584962500721156,0.5,0.4530047568307591,23.3,Low,normal
1775899034.677908,192.168.1.24,8.8.8.8,28315,cdn.fonts.googleapis.com,A,109,8,2.75,0.375,0.7030537717243808,23.1,Low,normal
1775898926.848694,192.168.1.21,8.8.8.8,51158,update.cdn.cloudflare.com,CNAME,110,9,2.94770277922009,0.5555555555555556,0.6468113951170766,23.0,Low,normal
1775898444.081176,192.168.1.22,8.8.8.8,42064,www.cloudflare.com,A,103,3,-0.0,0.0,0.5821567324164235,22.9,Low,normal
1775897926.44118,192.168.1.11,8.8.8.8,44904,api.s3.amazonaws.com,CNAME,105,5,2.321928094887362,0.4,0.5298507284253346,22.9,Low,normal
1775900006.988602,192.168.1.21,8.8.8.8,64977,mail.fonts.googleapis.com,A,110,9,3.169925001442312,0.2222222222222222,0.6468113951170766,22.8,Low,normal
1775901111.455987,192.168.1.21,8.8.8.8,39419,mail.fonts.googleapis.com,TXT,110,9,3.169925001442312,0.2222222222222222,0.6468113951170766,22.8,Low,normal
1775899074.98904,192.168.1.15,8.8.8.8,46621,www.google.com,CNAME,99,3,-0.0,0.0,0.5758063757187573,22.7,Low,normal
1775898063.018936,192.168.1.15,8.8.8.8,55734,www.github.com,MX,99,3,-0.0,0.0,0.5758063757187573,22.7,Low,normal
1775898437.25121,192.168.1.24,8.8.8.8,65277,update.stackoverflow.com,CNAME,109,6,2.584962500721156,0.5,0.7030537717243808,22.6,Low,normal
1775900149.607102,192.168.1.23,8.8.8.8,6229,www.amazon.com,A,99,3,-0.0,0.0,0.5724522656727687,22.6,Low,normal
1775899933.157491,192.168.1.24,8.8.8.8,52667,update.stackoverflow.com,CNAME,109,6,2.584962500721156,0.5,0.7030537717243808,22.6,Low,normal
1775900662.219899,192.168.1.23,8.8.8.8,29198,www.github.com,A,99,3,-0.0,0.0,0.5724522656727687,22.6,Low,normal
1775899304.695636,192.168.1.18,8.8.8.8,51744,mail.mail.google.com,TXT,105,8,2.0,0.25,0.5445515010360054,22.4,Low,normal
1775900189.294497,192.168.1.11,8.8.8.8,55856,microsoft.com,AAAA,98,9,2.94770277922009,0.2222222222222222,0.5298507284253346,22.4,Low,normal
1775899038.641966,192.168.1.13,8.8.8.8,50097,fonts.googleapis.com,MX,105,5,2.321928094887362,0.2,0.6253441942060223,22.1,Low,normal
1775899310.879601,192.168.1.22,8.8.8.8,54693,amazon.com,A,95,6,2.2516291673878226,0.3333333333333333,0.5821567324164235,22.1,Low,normal
1775898164.674467,192.168.1.15,8.8.8.8,46228,www.youtube.com,A,100,3,-0.0,0.0,0.5758063757187573,21.9,Low,normal
1775898853.64742,192.168.1.15,8.8.8.8,19700,www.youtube.com,CNAME,100,3,-0.0,0.0,0.5758063757187573,21.9,Low,normal
1775899934.431282,192.168.1.20,8.8.8.8,18211,fonts.googleapis.com,MX,105,5,2.321928094887362,0.2,0.5367398630263498,21.9,Low,normal
1775901024.658623,192.168.1.14,8.8.8.8,63657,api.stackoverflow.com,TXT,106,3,1.584962500721156,0.3333333333333333,0.4530047568307591,21.8,Low,normal
1775898690.950951,192.168.1.21,8.8.8.8,46898,cdn.update.microsoft.com,CNAME,109,9,2.94770277922009,0.5555555555555556,0.6468113951170766,21.7,Low,normal
1775898700.31531,192.168.1.21,8.8.8.8,45952,cdn.update.microsoft.com,CNAME,109,9,2.94770277922009,0.5555555555555556,0.6468113951170766,21.7,Low,normal
1775898851.158069,192.168.1.22,8.8.8.8,41018,netflix.com,TXT,96,7,2.807354922057604,0.2857142857142857,0.5821567324164235,21.7,Low,normal
1775900341.156255,192.168.1.17,8.8.8.8,13106,api.fonts.googleapis.com,A,109,8,3.0,0.25,0.47630278238143303,21.7,Low,normal
1775898463.353154,192.168.1.21,8.8.8.8,13979,cdn.update.microsoft.com,AAAA,109,9,2.94770277922009,0.5555555555555556,0.6468113951170766,21.7,Low,normal
1775899397.782728,192.168.1.22,8.8.8.8,60404,www.netflix.com,MX,100,3,-0.0,0.0,0.5821567324164235,21.7,Low,normal
1775898373.012399,192.168.1.15,8.8.8.8,34943,youtube.com,A,96,7,2.521640636343318,0.2857142857142857,0.5758063757187573,21.7,Low,normal
1775900163.615095,192.168.1.21,8.8.8.8,2503,cdn.github.com,A,99,3,1.584962500721156,0.6666666666666666,0.6468113951170766,21.6,Low,normal
1775898242.453736,192.168.1.13,8.8.8.8,14146,cdn.google.com,A,99,3,1.584962500721156,0.6666666666666666,0.6253441942060223,21.6,Low,normal
1775900768.816779,192.168.1.21,8.8.8.8,57642,cdn.google.com,A,99,3,1.584962500721156,0.6666666666666666,0.6468113951170766,21.6,Low,normal
1775897861.870965,192.168.1.21,8.8.8.8,37769,www.mail.google.com,CNAME,104,7,2.128085278891394,0.14285714285714285,0.6468113951170766,21.6,Low,normal
1775899421.864942,192.168.1.23,8.8.8.8,4278,youtube.com,A,96,7,2.521640636343318,0.2857142857142857,0.5724522656727687,21.6,Low,normal
1775901141.295634,192.168.1.23,8.8.8.8,14653,www.youtube.com,A,100,3,-0.0,0.0,0.5724522656727687,21.4,Low,normal
1775899175.111204,192.168.1.14,8.8.8.8,33760,mail.netflix.com,A,101,4,2.0,0.25,0.4530047568307591,21.4,Low,normal
1775897911.115649,192.168.1.23,8.8.8.8,43707,www.netflix.com,CNAME,100,3,-0.0,0.0,0.5724522656727687,21.4,Low,normal
1775901273.104686,192.168.1.10,8.8.8.8,34227,update.fonts.googleapis.com,A,112,11,3.277613436819116,0.36363636363636365,0.5222286691062236,21.4,Low,normal
1775898782.452027,192.168.1.14,8.8.8.8,53625,mail.cloudflare.com,A,104,4,2.0,0.25,0.4530047568307591,21.1,Low,normal
1775899048.260808,192.168.1.24,8.8.8.8,3346,mail.stackoverflow.com,AAAA,107,4,2.0,0.25,0.7030537717243808,21.1,Low,normal
1775898697.952214,192.168.1.13,8.8.8.8,12626,amazon.com,A,95,6,2.2516291673878226,0.3333333333333333,0.6253441942060223,21.1,Low,normal
1775901324.258067,192.168.1.10,8.8.8.8,53206,mail.s3.amazonaws.com,CNAME,106,6,2.584962500721156,0.3333333333333333,0.5222286691062236,21.1,Low,normal
1775899900.184685,192.168.1.13,8.8.8.8,33508,amazon.com,A,95,6,2.2516291673878226,0.3333333333333333,0.6253441942060223,21.1,Low,normal
1775898139.275119,192.168.1.22,8.8.8.8,39328,update.s3.amazonaws.com,A,108,8,3.0,0.5,0.5821567324164235,21.0,Low,normal
1775899947.060244,192.168.1.12,8.8.8.8,13769,www.netflix.com,AAAA,100,3,-0.0,0.0,0.5693783530598304,20.9,Low,normal
1775899918.66238,192.168.1.21,8.8.8.8,42048,cdn.stackoverflow.com,MX,106,3,1.584962500721156,0.6666666666666666,0.6468113951170766,20.9,Low,normal
1775900850.663129,192.168.1.10,8.8.8.8,9434,update.s3.amazonaws.com,AAAA,108,8,3.0,0.5,0.5222286691062236,20.9,Low,normal
1775901008.817097,192.168.1.10,8.8.8.8,58302,update.s3.amazonaws.com,A,108,8,3.0,0.5,0.5222286691062236,20.9,Low,normal
1775899124.805386,192.168.1.21,8.8.8.8,60036,cdn.stackoverflow.com,TXT,106,3,1.584962500721156,0.6666666666666666,0.6468113951170766,20.9,Low,normal
1775898978.719872,192.168.1.10,8.8.8.8,4729,update.s3.amazonaws.com,A,108,8,3.0,0.5,0.5222286691062236,20.9,Low,normal
1775898466.9114,192.168.1.18,8.8.8.8,42648,cdn.api.github.com,TXT,103,6,2.584962500721156,0.5,0.5445515010360054,20.8,Low,normal
1775899879.103053,192.168.1.11,8.8.8.8,7945,mail.s3.amazonaws.com,AAAA,106,6,2.584962500721156,0.3333333333333333,0.5298507284253346,20.8,Low,normal
1775900927.674045,192.168.1.18,8.8.8.8,45433,update.update.microsoft.com,A,112,12,2.584962500721156,0.5,0.5445515010360054,20.8,Low,normal
1775898223.88236,192.168.1.14,8.8.8.8,30386,mail.amazon.com,AAAA,100,4,2.0,0.25,0.4530047568307591,20.7,Low,normal
1775898444.439377,192.168.1.12,8.8.8.8,32070,microsoft.com,A,98,9,2.94770277922009,0.2222222222222222,0.5693783530598304,20.7,Low,normal
1775900542.096791,192.168.1.12,8.8.8.8,7629,microsoft.com,A,98,9,2.94770277922009,0.2222222222222222,0.5693783530598304,20.7,Low,normal
1775897743.031793,192.168.1.14,8.8.8.8,37512,mail.amazon.com,AAAA,100,4,2.0,0.25,0.4530047568307591,20.7,Low,normal
1775900742.7794,192.168.1.24,8.8.8.8,12218,mail.api.github.com,A,104,7,2.2359263506290326,0.2857142857142857,0.7030537717243808,20.6,Low,normal
1775898176.329182,192.168.1.13,8.8.8.8,58317,update.update.microsoft.com,A,112,12,2.584962500721156,0.5,0.6253441942060223,20.5,Low,normal
1775898926.558005,192.168.1.24,8.8.8.8,26177,update.cloudflare.com,A,106,6,2.584962500721156,0.5,0.7030537717243808,20.4,Low,normal
1775900473.699937,192.168.1.18,8.8.8.8,40460,api.youtube.com,MX,100,3,1.584962500721156,0.3333333333333333,0.5445515010360054,20.3,Low,normal
1775898619.270565,192.168.1.13,8.8.8.8,61739,cdn.netflix.com,A,100,3,1.584962500721156,0.6666666666666666,0.6253441942060223,20.3,Low,normal
1775900528.021183,192.168.1.24,8.8.8.8,32323,cdn.github.com,A,99,3,1.584962500721156,0.6666666666666666,0.7030537717243808,20.2,Low,normal
1775900137.869837,192.168.1.21,8.8.8.8,28781,www.cdn.cloudflare.com,A,107,6,1.792481250360578,0.3333333333333333,0.6468113951170766,20.2,Low,normal
1775900203.637275,192.168.1.24,8.8.8.8,34305,cdn.github.com,A,99,3,1.584962500721156,0.6666666666666666,0.7030537717243808,20.2,Low,normal
1775898577.141152,192.168.1.24,8.8.8.8,65365,cdn.amazon.com,A,99,3,1.584962500721156,0.6666666666666666,0.7030537717243808,20.2,Low,normal
1775900759.637654,192.168.1.24,8.8.8.8,60701,cdn.github.com,AAAA,99,3,1.584962500721156,0.6666666666666666,0.7030537717243808,20.2,Low,normal
1775899688.697449,192.168.1.24,8.8.8.8,61868,cdn.github.com,A,99,3,1.584962500721156,0.6666666666666666,0.7030537717243808,20.2,Low,normal
1775898783.408062,192.168.1.20,8.8.8.8,32390,api.github.com,MX,99,3,1.584962500721156,0.3333333333333333,0.5367398630263498,20.2,Low,normal
1775900957.215269,192.168.1.20,8.8.8.8,53832,update.github.com,MX,102,6,2.584962500721156,0.5,0.5367398630263498,20.0,Low,normal
1775900170.246268,192.168.1.13,8.8.8.8,45340,cdn.cloudflare.com,A,103,3,1.584962500721156,0.6666666666666666,0.6253441942060223,20.0,Low,normal
1775899300.37414,192.168.1.13,8.8.8.8,63987,cdn.microsoft.com,A,102,3,1.584962500721156,0.6666666666666666,0.6253441942060223,20.0,Low,normal
1775900908.449883,192.168.1.13,8.8.8.8,43546,cdn.cloudflare.com,A,103,3,1.584962500721156,0.6666666666666666,0.6253441942060223,20.0,Low,normal
1775901296.617339,192.168.1.18,8.8.8.8,1045,cdn.fonts.googleapis.com,TXT,109,8,2.75,0.375,0.5445515010360054,19.8,Low,normal
1775899334.893288,192.168.1.20,8.8.8.8,2672,update.netflix.com,TXT,103,6,2.584962500721156,0.5,0.5367398630263498,19.8,Low,normal
1775900901.688764,192.168.1.11,8.8.8.8,48375,update.s3.amazonaws.com,MX,108,8,3.0,0.5,0.5298507284253346,19.8,Low,normal
1775899026.130259,192.168.1.11,8.8.8.8,39914,youtube.com,AAAA,96,7,2.521640636343318,0.2857142857142857,0.5298507284253346,19.4,Low,normal
1775899017.999192,192.168.1.22,8.8.8.8,32382,cdn.cdn.cloudflare.com,AAAA,107,6,1.584962500721156,0.6666666666666666,0.5821567324164235,19.2,Low,normal
1775897758.677693,192.168.1.13,8.8.8.8,32429,mail.api.github.com,MX,104,7,2.2359263506290326,0.2857142857142857,0.6253441942060223,19.2,Low,normal
1775899036.211122,192.168.1.24,8.8.8.8,54133,cdn.netflix.com,A,100,3,1.584962500721156,0.6666666666666666,0.7030537717243808,19.0,Low,normal
1775898456.05252,192.168.1.14,8.8.8.8,19884,api.cloudflare.com,A,103,3,1.584962500721156,0.3333333333333333,0.4530047568307591,18.9,Low,normal
1775901253.241392,192.168.1.12,8.8.8.8,27145,youtube.com,CNAME,96,7,2.521640636343318,0.2857142857142857,0.5693783530598304,18.8,Low,normal
1775899253.906434,192.168.1.17,8.8.8.8,8962,api.cloudflare.com,CNAME,103,3,1.584962500721156,0.3333333333333333,0.47630278238143303,18.7,Low,normal
1775899557.865215,192.168.1.24,8.8.8.8,17904,cdn.cloudflare.com,A,103,3,1.584962500721156,0.6666666666666666,0.7030537717243808,18.7,Low,normal
1775898371.030459,192.168.1.24,8.8.8.8,52128,cdn.cloudflare.com,MX,103,3,1.584962500721156,0.6666666666666666,0.7030537717243808,18.7,Low,normal
1775900068.212018,192.168.1.24,8.8.8.8,48946,cdn.cloudflare.com,A,103,3,1.584962500721156,0.6666666666666666,0.7030537717243808,18.7,Low,normal
1775898971.697809,192.168.1.20,8.8.8.8,43949,mail.youtube.com,TXT,101,4,2.0,0.25,0.5367398630263498,18.6,Low,normal
1775900220.532288,192.168.1.20,8.8.8.8,41010,www.api.github.com,AAAA,103,6,1.792481250360578,0.16666666666666666,0.5367398630263498,18.6,Low,normal
